# x	y	u	v	mask
  3.2636	  3.6262	     nan	     nan	  1.0000
  3.3361	  3.6262	     nan	     nan	  1.0000
  3.4086	  3.6262	     nan	     nan	  1.0000
  3.4811	  3.6262	     nan	     nan	  1.0000
  3.5537	  3.6262	     nan	     nan	  1.0000
  3.6262	  3.6262	     nan	     nan	  1.0000
  3.6987	  3.6262	     nan	     nan	  1.0000
  3.7712	  3.6262	     nan	     nan	  1.0000
  3.8438	  3.6262	     nan	     nan	  1.0000
  3.9163	  3.6262	     nan	     nan	  1.0000
  3.9888	  3.6262	     nan	     nan	  1.0000
  4.0613	  3.6262	     nan	     nan	  1.0000
  4.1339	  3.6262	     nan	     nan	  1.0000
  4.2064	  3.6262	     nan	     nan	  1.0000
  4.2789	  3.6262	     nan	     nan	  1.0000
  4.3514	  3.6262	     nan	     nan	  1.0000
  4.4240	  3.6262	     nan	     nan	  1.0000
  4.4965	  3.6262	     nan	     nan	  1.0000
  4.5690	  3.6262	     nan	     nan	  1.0000
  4.6415	  3.6262	     nan	     nan	  1.0000
  4.7140	  3.6262	     nan	     nan	  1.0000
  4.7866	  3.6262	     nan	     nan	  1.0000
  4.8591	  3.6262	     nan	     nan	  1.0000
  4.9316	  3.6262	     nan	     nan	  1.0000
  5.0041	  3.6262	     nan	     nan	  1.0000
  5.0767	  3.6262	     nan	     nan	  1.0000
  5.1492	  3.6262	     nan	     nan	  1.0000
  5.2217	  3.6262	     nan	     nan	  1.0000
  0.0725	  3.5537	     nan	     nan	  1.0000
  0.1450	  3.5537	     nan	     nan	  1.0000
  0.2176	  3.5537	     nan	     nan	  1.0000
  0.2901	  3.5537	     nan	     nan	  1.0000
  0.3626	  3.5537	     nan	     nan	  1.0000
  0.4351	  3.5537	     nan	     nan	  1.0000
  0.5077	  3.5537	     nan	     nan	  1.0000
  0.5802	  3.5537	     nan	     nan	  1.0000
  0.6527	  3.5537	     nan	     nan	  1.0000
  0.7252	  3.5537	     nan	     nan	  1.0000
  0.7978	  3.5537	     nan	     nan	  1.0000
  0.8703	  3.5537	     nan	     nan	  1.0000
  0.9428	  3.5537	     nan	     nan	  1.0000
  1.0153	  3.5537	     nan	     nan	  1.0000
  1.0879	  3.5537	     nan	     nan	  1.0000
  1.1604	  3.5537	     nan	     nan	  1.0000
  1.2329	  3.5537	     nan	     nan	  1.0000
  1.3054	  3.5537	     nan	     nan	  1.0000
  1.3780	  3.5537	     nan	     nan	  1.0000
  1.4505	  3.5537	     nan	     nan	  1.0000
  1.5230	  3.5537	     nan	     nan	  1.0000
  1.5955	  3.5537	     nan	     nan	  1.0000
  1.6680	  3.5537	     nan	     nan	  1.0000
  1.7406	  3.5537	     nan	     nan	  1.0000
  1.8131	  3.5537	     nan	     nan	  1.0000
  1.8856	  3.5537	     nan	     nan	  1.0000
  1.9581	  3.5537	     nan	     nan	  1.0000
  2.0307	  3.5537	     nan	     nan	  1.0000
  2.1032	  3.5537	     nan	     nan	  1.0000
  2.1757	  3.5537	     nan	     nan	  1.0000
  2.2482	  3.5537	     nan	     nan	  1.0000
  2.3208	  3.5537	     nan	     nan	  1.0000
  2.3933	  3.5537	     nan	     nan	  1.0000
  2.4658	  3.5537	     nan	     nan	  1.0000
  2.5383	  3.5537	     nan	     nan	  1.0000
  2.6109	  3.5537	     nan	     nan	  1.0000
  2.6834	  3.5537	     nan	     nan	  1.0000
  2.7559	  3.5537	     nan	     nan	  1.0000
  2.8284	  3.5537	     nan	     nan	  1.0000
  2.9010	  3.5537	     nan	     nan	  1.0000
  2.9735	  3.5537	     nan	     nan	  1.0000
  3.0460	  3.5537	     nan	     nan	  1.0000
  3.1185	  3.5537	     nan	     nan	  1.0000
  3.1910	  3.5537	     nan	     nan	  1.0000
  3.2636	  3.5537	     nan	     nan	  1.0000
  3.3361	  3.5537	     nan	     nan	  1.0000
  3.4086	  3.5537	     nan	     nan	  1.0000
  3.4811	  3.5537	     nan	     nan	  1.0000
  3.5537	  3.5537	     nan	     nan	  1.0000
  3.6262	  3.5537	     nan	     nan	  1.0000
  3.6987	  3.5537	     nan	     nan	  1.0000
  3.7712	  3.5537	     nan	     nan	  1.0000
  3.8438	  3.5537	     nan	     nan	  1.0000
  3.9163	  3.5537	     nan	     nan	  1.0000
  3.9888	  3.5537	     nan	     nan	  1.0000
  4.0613	  3.5537	     nan	     nan	  1.0000
  4.1339	  3.5537	     nan	     nan	  1.0000
  4.2064	  3.5537	     nan	     nan	  1.0000
  4.2789	  3.5537	     nan	     nan	  1.0000
  4.3514	  3.5537	     nan	     nan	  1.0000
  4.4240	  3.5537	     nan	     nan	  1.0000
  4.4965	  3.5537	     nan	     nan	  1.0000
  4.5690	  3.5537	     nan	     nan	  1.0000
  4.6415	  3.5537	     nan	     nan	  1.0000
  4.7140	  3.5537	     nan	     nan	  1.0000
  4.7866	  3.5537	     nan	     nan	  1.0000
  4.8591	  3.5537	     nan	     nan	  1.0000
  4.9316	  3.5537	     nan	     nan	  1.0000
  5.0041	  3.5537	     nan	     nan	  1.0000
  5.0767	  3.5537	     nan	     nan	  1.0000
  5.1492	  3.5537	     nan	     nan	  1.0000
  5.2217	  3.5537	     nan	     nan	  1.0000
  0.0725	  3.4811	     nan	     nan	  1.0000
  0.1450	  3.4811	     nan	     nan	  1.0000
  0.2176	  3.4811	     nan	     nan	  1.0000
  0.2901	  3.4811	     nan	     nan	  1.0000
  0.3626	  3.4811	     nan	     nan	  1.0000
  0.4351	  3.4811	     nan	     nan	  1.0000
  0.5077	  3.4811	     nan	     nan	  1.0000
  0.5802	  3.4811	     nan	     nan	  1.0000
  0.6527	  3.4811	     nan	     nan	  1.0000
  0.7252	  3.4811	     nan	     nan	  1.0000
  0.7978	  3.4811	     nan	     nan	  1.0000
  0.8703	  3.4811	     nan	     nan	  1.0000
  0.9428	  3.4811	     nan	     nan	  1.0000
  1.0153	  3.4811	     nan	     nan	  1.0000
  1.0879	  3.4811	     nan	     nan	  1.0000
  1.1604	  3.4811	     nan	     nan	  1.0000
  1.2329	  3.4811	     nan	     nan	  1.0000
  1.3054	  3.4811	     nan	     nan	  1.0000
  1.3780	  3.4811	     nan	     nan	  1.0000
  1.4505	  3.4811	     nan	     nan	  1.0000
  1.5230	  3.4811	     nan	     nan	  1.0000
  1.5955	  3.4811	     nan	     nan	  1.0000
  1.6680	  3.4811	     nan	     nan	  1.0000
  1.7406	  3.4811	     nan	     nan	  1.0000
  1.8131	  3.4811	     nan	     nan	  1.0000
  1.8856	  3.4811	     nan	     nan	  1.0000
  1.9581	  3.4811	     nan	     nan	  1.0000
  2.0307	  3.4811	     nan	     nan	  1.0000
  2.1032	  3.4811	     nan	     nan	  1.0000
  2.1757	  3.4811	     nan	     nan	  1.0000
  2.2482	  3.4811	     nan	     nan	  1.0000
  2.3208	  3.4811	     nan	     nan	  1.0000
  2.3933	  3.4811	     nan	     nan	  1.0000
  2.4658	  3.4811	     nan	     nan	  1.0000
  2.5383	  3.4811	     nan	     nan	  1.0000
  2.6109	  3.4811	     nan	     nan	  1.0000
  2.6834	  3.4811	     nan	     nan	  1.0000
  2.7559	  3.4811	     nan	     nan	  1.0000
  2.8284	  3.4811	     nan	     nan	  1.0000
  2.9010	  3.4811	     nan	     nan	  1.0000
  2.9735	  3.4811	     nan	     nan	  1.0000
  3.0460	  3.4811	     nan	     nan	  1.0000
  3.1185	  3.4811	     nan	     nan	  1.0000
  3.1910	  3.4811	     nan	     nan	  1.0000
  3.2636	  3.4811	     nan	     nan	  1.0000
  3.3361	  3.4811	     nan	     nan	  1.0000
  3.4086	  3.4811	     nan	     nan	  1.0000
  3.4811	  3.4811	     nan	     nan	  1.0000
  3.5537	  3.4811	     nan	     nan	  1.0000
  3.6262	  3.4811	     nan	     nan	  1.0000
  3.6987	  3.4811	     nan	     nan	  1.0000
  3.7712	  3.4811	     nan	     nan	  1.0000
  3.8438	  3.4811	     nan	     nan	  1.0000
  3.9163	  3.4811	     nan	     nan	  1.0000
  3.9888	  3.4811	     nan	     nan	  1.0000
  4.0613	  3.4811	     nan	     nan	  1.0000
  4.1339	  3.4811	     nan	     nan	  1.0000
  4.2064	  3.4811	     nan	     nan	  1.0000
  4.2789	  3.4811	     nan	     nan	  1.0000
  4.3514	  3.4811	     nan	     nan	  1.0000
  4.4240	  3.4811	     nan	     nan	  1.0000
  4.4965	  3.4811	     nan	     nan	  1.0000
  4.5690	  3.4811	     nan	     nan	  1.0000
  4.6415	  3.4811	     nan	     nan	  1.0000
  4.7140	  3.4811	     nan	     nan	  1.0000
  4.7866	  3.4811	     nan	     nan	  1.0000
  4.8591	  3.4811	     nan	     nan	  1.0000
  4.9316	  3.4811	     nan	     nan	  1.0000
  5.0041	  3.4811	     nan	     nan	  1.0000
  5.0767	  3.4811	     nan	     nan	  1.0000
  5.1492	  3.4811	     nan	     nan	  1.0000
  5.2217	  3.4811	     nan	     nan	  1.0000
  0.0725	  3.4086	     nan	     nan	  1.0000
  0.1450	  3.4086	     nan	     nan	  1.0000
  0.2176	  3.4086	     nan	     nan	  1.0000
  0.2901	  3.4086	     nan	     nan	  1.0000
  0.3626	  3.4086	     nan	     nan	  1.0000
  0.4351	  3.4086	     nan	     nan	  1.0000
  0.5077	  3.4086	     nan	     nan	  1.0000
  0.5802	  3.4086	     nan	     nan	  1.0000
  0.6527	  3.4086	     nan	     nan	  1.0000
  0.7252	  3.4086	     nan	     nan	  1.0000
  0.7978	  3.4086	     nan	     nan	  1.0000
  0.8703	  3.4086	     nan	     nan	  1.0000
  0.9428	  3.4086	     nan	     nan	  1.0000
  1.0153	  3.4086	     nan	     nan	  1.0000
  1.0879	  3.4086	     nan	     nan	  1.0000
  1.1604	  3.4086	     nan	     nan	  1.0000
  1.2329	  3.4086	     nan	     nan	  1.0000
  1.3054	  3.4086	     nan	     nan	  1.0000
  1.3780	  3.4086	     nan	     nan	  1.0000
  1.4505	  3.4086	     nan	     nan	  1.0000
  1.5230	  3.4086	     nan	     nan	  1.0000
  1.5955	  3.4086	     nan	     nan	  1.0000
  1.6680	  3.4086	     nan	     nan	  1.0000
  1.7406	  3.4086	     nan	     nan	  1.0000
  1.8131	  3.4086	     nan	     nan	  1.0000
  1.8856	  3.4086	     nan	     nan	  1.0000
  1.9581	  3.4086	     nan	     nan	  1.0000
  2.0307	  3.4086	     nan	     nan	  1.0000
  2.1032	  3.4086	     nan	     nan	  1.0000
  2.1757	  3.4086	     nan	     nan	  1.0000
  2.2482	  3.4086	     nan	     nan	  1.0000
  2.3208	  3.4086	     nan	     nan	  1.0000
  2.3933	  3.4086	     nan	     nan	  1.0000
  2.4658	  3.4086	     nan	     nan	  1.0000
  2.5383	  3.4086	     nan	     nan	  1.0000
  2.6109	  3.4086	     nan	     nan	  1.0000
  2.6834	  3.4086	     nan	     nan	  1.0000
  2.7559	  3.4086	     nan	     nan	  1.0000
  2.8284	  3.4086	     nan	     nan	  1.0000
  2.9010	  3.4086	     nan	     nan	  1.0000
  2.9735	  3.4086	     nan	     nan	  1.0000
  3.0460	  3.4086	     nan	     nan	  1.0000
  3.1185	  3.4086	     nan	     nan	  1.0000
  3.1910	  3.4086	     nan	     nan	  1.0000
  3.2636	  3.4086	     nan	     nan	  1.0000
  3.3361	  3.4086	     nan	     nan	  1.0000
  3.4086	  3.4086	     nan	     nan	  1.0000
  3.4811	  3.4086	     nan	     nan	  1.0000
  3.5537	  3.4086	     nan	     nan	  1.0000
  3.6262	  3.4086	     nan	     nan	  1.0000
  3.6987	  3.4086	     nan	     nan	  1.0000
  3.7712	  3.4086	     nan	     nan	  1.0000
  3.8438	  3.4086	     nan	     nan	  1.0000
  3.9163	  3.4086	     nan	     nan	  1.0000
  3.9888	  3.4086	     nan	     nan	  1.0000
  4.0613	  3.4086	     nan	     nan	  1.0000
  4.1339	  3.4086	     nan	     nan	  1.0000
  4.2064	  3.4086	     nan	     nan	  1.0000
  4.2789	  3.4086	     nan	     nan	  1.0000
  4.3514	  3.4086	     nan	     nan	  1.0000
  4.4240	  3.4086	     nan	     nan	  1.0000
  4.4965	  3.4086	     nan	     nan	  1.0000
  4.5690	  3.4086	     nan	     nan	  1.0000
  4.6415	  3.4086	     nan	     nan	  1.0000
  4.7140	  3.4086	     nan	     nan	  1.0000
  4.7866	  3.4086	     nan	     nan	  1.0000
  4.8591	  3.4086	     nan	     nan	  1.0000
  4.9316	  3.4086	     nan	     nan	  1.0000
  5.0041	  3.4086	     nan	     nan	  1.0000
  5.0767	  3.4086	     nan	     nan	  1.0000
  5.1492	  3.4086	     nan	     nan	  1.0000
  5.2217	  3.4086	     nan	     nan	  1.0000
  0.0725	  3.3361	     nan	     nan	  1.0000
  0.1450	  3.3361	     nan	     nan	  1.0000
  0.2176	  3.3361	     nan	     nan	  1.0000
  0.2901	  3.3361	     nan	     nan	  1.0000
  0.3626	  3.3361	     nan	     nan	  1.0000
  0.4351	  3.3361	     nan	     nan	  1.0000
  0.5077	  3.3361	     nan	     nan	  1.0000
  0.5802	  3.3361	     nan	     nan	  1.0000
  0.6527	  3.3361	     nan	     nan	  1.0000
  0.7252	  3.3361	     nan	     nan	  1.0000
  0.7978	  3.3361	     nan	     nan	  1.0000
  0.8703	  3.3361	     nan	     nan	  1.0000
  0.9428	  3.3361	     nan	     nan	  1.0000
  1.0153	  3.3361	     nan	     nan	  1.0000
  1.0879	  3.3361	     nan	     nan	  1.0000
  1.1604	  3.3361	     nan	     nan	  1.0000
  1.2329	  3.3361	     nan	     nan	  1.0000
  1.3054	  3.3361	     nan	     nan	  1.0000
  1.3780	  3.3361	     nan	     nan	  1.0000
  1.4505	  3.3361	     nan	     nan	  1.0000
  1.5230	  3.3361	     nan	     nan	  1.0000
  1.5955	  3.3361	     nan	     nan	  1.0000
  1.6680	  3.3361	     nan	     nan	  1.0000
  1.7406	  3.3361	     nan	     nan	  1.0000
  1.8131	  3.3361	     nan	     nan	  1.0000
  1.8856	  3.3361	     nan	     nan	  1.0000
  1.9581	  3.3361	     nan	     nan	  1.0000
  2.0307	  3.3361	     nan	     nan	  1.0000
  2.1032	  3.3361	     nan	     nan	  1.0000
  2.1757	  3.3361	     nan	     nan	  1.0000
  2.2482	  3.3361	     nan	     nan	  1.0000
  2.3208	  3.3361	     nan	     nan	  1.0000
  2.3933	  3.3361	     nan	     nan	  1.0000
  2.4658	  3.3361	     nan	     nan	  1.0000
  2.5383	  3.3361	     nan	     nan	  1.0000
  2.6109	  3.3361	     nan	     nan	  1.0000
  2.6834	  3.3361	     nan	     nan	  1.0000
  2.7559	  3.3361	     nan	     nan	  1.0000
  2.8284	  3.3361	     nan	     nan	  1.0000
  2.9010	  3.3361	     nan	     nan	  1.0000
  2.9735	  3.3361	     nan	     nan	  1.0000
  3.0460	  3.3361	     nan	     nan	  1.0000
  3.1185	  3.3361	     nan	     nan	  1.0000
  3.1910	  3.3361	     nan	     nan	  1.0000
  3.2636	  3.3361	     nan	     nan	  1.0000
  3.3361	  3.3361	     nan	     nan	  1.0000
  3.4086	  3.3361	     nan	     nan	  1.0000
  3.4811	  3.3361	     nan	     nan	  1.0000
  3.5537	  3.3361	     nan	     nan	  1.0000
  3.6262	  3.3361	     nan	     nan	  1.0000
  3.6987	  3.3361	     nan	     nan	  1.0000
  3.7712	  3.3361	     nan	     nan	  1.0000
  3.8438	  3.3361	     nan	     nan	  1.0000
  3.9163	  3.3361	     nan	     nan	  1.0000
  3.9888	  3.3361	     nan	     nan	  1.0000
  4.0613	  3.3361	     nan	     nan	  1.0000
  4.1339	  3.3361	     nan	     nan	  1.0000
  4.2064	  3.3361	     nan	     nan	  1.0000
  4.2789	  3.3361	     nan	     nan	  1.0000
  4.3514	  3.3361	     nan	     nan	  1.0000
  4.4240	  3.3361	     nan	     nan	  1.0000
  4.4965	  3.3361	     nan	     nan	  1.0000
  4.5690	  3.3361	     nan	     nan	  1.0000
  4.6415	  3.3361	     nan	     nan	  1.0000
  4.7140	  3.3361	     nan	     nan	  1.0000
  4.7866	  3.3361	     nan	     nan	  1.0000
  4.8591	  3.3361	     nan	     nan	  1.0000
  4.9316	  3.3361	     nan	     nan	  1.0000
  5.0041	  3.3361	     nan	     nan	  1.0000
  5.0767	  3.3361	     nan	     nan	  1.0000
  5.1492	  3.3361	     nan	     nan	  1.0000
  5.2217	  3.3361	     nan	     nan	  1.0000
  0.0725	  3.2636	     nan	     nan	  1.0000
  0.1450	  3.2636	     nan	     nan	  1.0000
  0.2176	  3.2636	     nan	     nan	  1.0000
  0.2901	  3.2636	     nan	     nan	  1.0000
  0.3626	  3.2636	     nan	     nan	  1.0000
  0.4351	  3.2636	     nan	     nan	  1.0000
  0.5077	  3.2636	     nan	     nan	  1.0000
  0.5802	  3.2636	     nan	     nan	  1.0000
  0.6527	  3.2636	     nan	     nan	  1.0000
  0.7252	  3.2636	     nan	     nan	  1.0000
  0.7978	  3.2636	     nan	     nan	  1.0000
  0.8703	  3.2636	     nan	     nan	  1.0000
  0.9428	  3.2636	     nan	     nan	  1.0000
  1.0153	  3.2636	     nan	     nan	  1.0000
  1.0879	  3.2636	     nan	     nan	  1.0000
  1.1604	  3.2636	     nan	     nan	  1.0000
  1.2329	  3.2636	     nan	     nan	  1.0000
  1.3054	  3.2636	     nan	     nan	  1.0000
  1.3780	  3.2636	     nan	     nan	  1.0000
  1.4505	  3.2636	     nan	     nan	  1.0000
  1.5230	  3.2636	     nan	     nan	  1.0000
  1.5955	  3.2636	     nan	     nan	  1.0000
  1.6680	  3.2636	     nan	     nan	  1.0000
  1.7406	  3.2636	     nan	     nan	  1.0000
  1.8131	  3.2636	     nan	     nan	  1.0000
  1.8856	  3.2636	     nan	     nan	  1.0000
  1.9581	  3.2636	     nan	     nan	  1.0000
  2.0307	  3.2636	     nan	     nan	  1.0000
  2.1032	  3.2636	     nan	     nan	  1.0000
  2.1757	  3.2636	     nan	     nan	  1.0000
  2.2482	  3.2636	     nan	     nan	  1.0000
  2.3208	  3.2636	     nan	     nan	  1.0000
  2.3933	  3.2636	     nan	     nan	  1.0000
  2.4658	  3.2636	     nan	     nan	  1.0000
  2.5383	  3.2636	     nan	     nan	  1.0000
  2.6109	  3.2636	     nan	     nan	  1.0000
  2.6834	  3.2636	     nan	     nan	  1.0000
  2.7559	  3.2636	     nan	     nan	  1.0000
  2.8284	  3.2636	     nan	     nan	  1.0000
  2.9010	  3.2636	     nan	     nan	  1.0000
  2.9735	  3.2636	     nan	     nan	  1.0000
  3.0460	  3.2636	     nan	     nan	  1.0000
  3.1185	  3.2636	     nan	     nan	  1.0000
  3.1910	  3.2636	     nan	     nan	  1.0000
  3.2636	  3.2636	     nan	     nan	  1.0000
  3.3361	  3.2636	     nan	     nan	  1.0000
  3.4086	  3.2636	     nan	     nan	  1.0000
  3.4811	  3.2636	     nan	     nan	  1.0000
  3.5537	  3.2636	     nan	     nan	  1.0000
  3.6262	  3.2636	     nan	     nan	  1.0000
  3.6987	  3.2636	     nan	     nan	  1.0000
  3.7712	  3.2636	     nan	     nan	  1.0000
  3.8438	  3.2636	     nan	     nan	  1.0000
  3.9163	  3.2636	     nan	     nan	  1.0000
  3.9888	  3.2636	     nan	     nan	  1.0000
  4.0613	  3.2636	     nan	     nan	  1.0000
  4.1339	  3.2636	     nan	     nan	  1.0000
  4.2064	  3.2636	     nan	     nan	  1.0000
  4.2789	  3.2636	     nan	     nan	  1.0000
  4.3514	  3.2636	     nan	     nan	  1.0000
  4.4240	  3.2636	     nan	     nan	  1.0000
  4.4965	  3.2636	     nan	     nan	  1.0000
  4.5690	  3.2636	     nan	     nan	  1.0000
  4.6415	  3.2636	     nan	     nan	  1.0000
  4.7140	  3.2636	     nan	     nan	  1.0000
  4.7866	  3.2636	     nan	     nan	  1.0000
  4.8591	  3.2636	     nan	     nan	  1.0000
  4.9316	  3.2636	     nan	     nan	  1.0000
  5.0041	  3.2636	     nan	     nan	  1.0000
  5.0767	  3.2636	     nan	     nan	  1.0000
  5.1492	  3.2636	     nan	     nan	  1.0000
  5.2217	  3.2636	     nan	     nan	  1.0000
  0.0725	  3.1910	     nan	     nan	  1.0000
  0.1450	  3.1910	     nan	     nan	  1.0000
  0.2176	  3.1910	     nan	     nan	  1.0000
  0.2901	  3.1910	     nan	     nan	  1.0000
  0.3626	  3.1910	     nan	     nan	  1.0000
  0.4351	  3.1910	     nan	     nan	  1.0000
  0.5077	  3.1910	     nan	     nan	  1.0000
  0.5802	  3.1910	     nan	     nan	  1.0000
  0.6527	  3.1910	     nan	     nan	  1.0000
  0.7252	  3.1910	     nan	     nan	  1.0000
  0.7978	  3.1910	     nan	     nan	  1.0000
  0.8703	  3.1910	     nan	     nan	  1.0000
  0.9428	  3.1910	     nan	     nan	  1.0000
  1.0153	  3.1910	     nan	     nan	  1.0000
  1.0879	  3.1910	     nan	     nan	  1.0000
  1.1604	  3.1910	     nan	     nan	  1.0000
  1.2329	  3.1910	     nan	     nan	  1.0000
  1.3054	  3.1910	     nan	     nan	  1.0000
  1.3780	  3.1910	     nan	     nan	  1.0000
  1.4505	  3.1910	     nan	     nan	  1.0000
  1.5230	  3.1910	     nan	     nan	  1.0000
  1.5955	  3.1910	     nan	     nan	  1.0000
  1.6680	  3.1910	     nan	     nan	  1.0000
  1.7406	  3.1910	     nan	     nan	  1.0000
  1.8131	  3.1910	     nan	     nan	  1.0000
  1.8856	  3.1910	     nan	     nan	  1.0000
  1.9581	  3.1910	     nan	     nan	  1.0000
  2.0307	  3.1910	     nan	     nan	  1.0000
  2.1032	  3.1910	     nan	     nan	  1.0000
  2.1757	  3.1910	     nan	     nan	  1.0000
  2.2482	  3.1910	     nan	     nan	  1.0000
  2.3208	  3.1910	     nan	     nan	  1.0000
  2.3933	  3.1910	     nan	     nan	  1.0000
  2.4658	  3.1910	     nan	     nan	  1.0000
  2.5383	  3.1910	     nan	     nan	  1.0000
  2.6109	  3.1910	     nan	     nan	  1.0000
  2.6834	  3.1910	     nan	     nan	  1.0000
  2.7559	  3.1910	     nan	     nan	  1.0000
  2.8284	  3.1910	     nan	     nan	  1.0000
  2.9010	  3.1910	     nan	     nan	  1.0000
  2.9735	  3.1910	     nan	     nan	  1.0000
  3.0460	  3.1910	     nan	     nan	  1.0000
  3.1185	  3.1910	     nan	     nan	  1.0000
  3.1910	  3.1910	     nan	     nan	  1.0000
  3.2636	  3.1910	     nan	     nan	  1.0000
  3.3361	  3.1910	     nan	     nan	  1.0000
  3.4086	  3.1910	     nan	     nan	  1.0000
  3.4811	  3.1910	     nan	     nan	  1.0000
  3.5537	  3.1910	     nan	     nan	  1.0000
  3.6262	  3.1910	     nan	     nan	  1.0000
  3.6987	  3.1910	     nan	     nan	  1.0000
  3.7712	  3.1910	     nan	     nan	  1.0000
  3.8438	  3.1910	     nan	     nan	  1.0000
  3.9163	  3.1910	     nan	     nan	  1.0000
  3.9888	  3.1910	     nan	     nan	  1.0000
  4.0613	  3.1910	     nan	     nan	  1.0000
  4.1339	  3.1910	     nan	     nan	  1.0000
  4.2064	  3.1910	     nan	     nan	  1.0000
  4.2789	  3.1910	     nan	     nan	  1.0000
  4.3514	  3.1910	     nan	     nan	  1.0000
  4.4240	  3.1910	     nan	     nan	  1.0000
  4.4965	  3.1910	     nan	     nan	  1.0000
  4.5690	  3.1910	     nan	     nan	  1.0000
  4.6415	  3.1910	     nan	     nan	  1.0000
  4.7140	  3.1910	     nan	     nan	  1.0000
  4.7866	  3.1910	     nan	     nan	  1.0000
  4.8591	  3.1910	     nan	     nan	  1.0000
  4.9316	  3.1910	     nan	     nan	  1.0000
  5.0041	  3.1910	     nan	     nan	  1.0000
  5.0767	  3.1910	     nan	     nan	  1.0000
  5.1492	  3.1910	     nan	     nan	  1.0000
  5.2217	  3.1910	     nan	     nan	  1.0000
  0.0725	  3.1185	     nan	     nan	  1.0000
  0.1450	  3.1185	     nan	     nan	  1.0000
